"match_variant","date","map","playlist","place","game_id"
"Slayer BR","5/26/2006 4:38:29 AM","Terminal","Rumble Training","1st","492741699"
"Crazy King","5/26/2006 3:38:53 AM","Turf","Rumble Training","5th","492741794"
"Rumble Slayer","5/26/2006 3:32:43 AM","Elongation","Rumble Training","2nd","492735827"
"Rumble Slayer","5/26/2006 3:21:43 AM","Midship","Rumble Training","2nd","492734803"
"Human Slayer BR","5/26/2006 3:13:26 AM","Colossus","Multi-Team","7th","492733886"
"Team Slayer BR","5/26/2006 2:25:56 AM","Burial Mounds","Multi-Team","3rd","492728157"
"Crazy King BR","5/26/2006 2:16:11 AM","Terminal","Multi-Team","10th","492726895"
"Team Slayer","5/25/2006 8:55:39 AM","Sanctuary","Multi-Team","4th","492145902"
"Team Slayer","5/25/2006 8:47:36 AM","Turf","Multi-Team","2nd","492144344"
"Team Multi-Ball","5/25/2006 8:43:33 AM","Ivory Tower","Multi-Team","11th","492157772"
"Team Duals","5/25/2006 8:38:15 AM","Beaver Creek","Multi-Team","10th","492142418"
"Team Slayer","5/25/2006 8:28:39 AM","Warlock","Multi-Team","10th","492140564"
"Land Grab BR","5/25/2006 8:20:13 AM","Containment","Multi-Team","5th","492138831"
"Team Gulch War","5/25/2006 8:08:52 AM","Coagulation","Multi-Team","7th","492136819"
"Rumble Showers","5/25/2006 8:03:45 AM","Gemini","Rumble Training","5th","492148180"
"King","5/25/2006 7:53:25 AM","Lockout","Rumble Training","5th","492134250"
"Rumble Rifles","5/25/2006 7:43:25 AM","Burial Mounds","Rumble Training","1st","492132781"
"Crazy King","5/25/2006 7:34:00 AM","Turf","Rumble Training","5th","492131404"
"Rumble Rifles","5/25/2006 7:23:59 AM","Terminal","Rumble Training","1st","492129935"
"Slayer Pro","5/25/2006 7:12:10 AM","Ivory Tower","Rumble Training","1st","492128585"
"Rumble Slayer","5/25/2006 7:01:00 AM","Turf","Rumble Training","3rd","492127125"
"Oddball","5/25/2006 6:57:06 AM","Lockout","Rumble Training","4th","492126591"
"Rumble Swat","5/25/2006 6:51:35 AM","Sanctuary","Rumble Training","3rd","492126035"
"Team Slayer","5/25/2006 1:20:39 AM","Midship","Team Slayer","2nd","492092590"
"Rumble Snipers","5/25/2006 1:19:28 AM","Ascension","Rumble Training","7th","492101182"
"Slayer Pro","5/25/2006 1:09:20 AM","Ascension","Rumble Training","1st","492090502"
"Team Snipers","5/25/2006 12:59:16 AM","Zanzibar","Team Snipers","2nd","492098859"
"Team Snipers","5/25/2006 12:46:20 AM","Sanctuary","Team Snipers","3rd","492085775"
"Rumble Slayer","5/24/2006 12:37:01 PM","Turf","Rumble Pit","6th","491625968"
"Rumble Swords","5/24/2006 12:29:28 PM","Midship","Rumble Training","8th","491622384"
"Rumble Slayer","5/24/2006 12:21:00 PM","Beaver Creek","Rumble Training","1st","491618339"
"Rumble Slayer","5/24/2006 12:10:58 PM","Elongation","Rumble Training","5th","491614063"
"Rumble Slayer","5/24/2006 12:01:29 PM","Warlock","Rumble Training","3rd","491610074"
"Crazy King","5/24/2006 11:59:05 AM","Gemini","Rumble Training","5th","491638031"
"Rumble Slayer","5/24/2006 11:50:34 AM","Turf","Rumble Training","1st","491605750"
"Rumble Shotguns","5/24/2006 11:42:29 AM","Beaver Creek","Rumble Training","1st","491602904"
"Oddball","5/24/2006 11:23:02 AM","Turf","Rumble Training","8th","491596043"
"King","5/24/2006 11:12:43 AM","Lockout","Rumble Training","5th","491592675"
"Rumble Slayer","5/24/2006 11:02:34 AM","Turf","Rumble Training","1st","491611268"
"Rumble Shotguns","5/24/2006 10:53:26 AM","Lockout","Rumble Training","5th","491586337"
"Rumble Fiesta","5/24/2006 10:46:41 AM","Ivory Tower","Rumble Training","1st","491584460"
"Covenant Slayer","5/24/2006 8:27:02 AM","Ivory Tower","Rumble Training","1st","491563900"
"Team Snipers","5/24/2006 8:13:09 AM","Ivory Tower","Team Snipers","7th","491550142"
"Team Snipers","5/24/2006 8:02:49 AM","Sanctuary","Team Snipers","4th","491548673"
"Team Snipers","5/24/2006 2:59:26 AM","Sanctuary","Team Snipers","4th","491521872"
"Rumble Snipers","5/24/2006 2:48:58 AM","Colossus","Rumble Pit","3rd","491521031"
"Rumble Slayer","5/24/2006 2:39:17 AM","Turf","Rumble Pit","2nd","491520043"
"Crazy King","5/24/2006 2:17:50 AM","Ascension","Rumble Training","8th","491517957"
"Team Slayer BR","5/24/2006 2:07:10 AM","Terminal","Multi-Team","6th","491516859"
"Land Grab BR","5/24/2006 1:46:29 AM","Containment","Multi-Team","10th","491514183"
"CTF Classic","5/24/2006 1:37:44 AM","Warlock","Multi-Team","6th","491512975"
"Team Gulch War","5/24/2006 1:34:05 AM","Coagulation","Multi-Team","7th","491512301"
"Rumble Slayer","5/24/2006 1:25:27 AM","Warlock","Rumble Pit","5th","491510994"
"Rumble Slayer","5/23/2006 9:34:56 AM","Sanctuary","Rumble Pit","2nd","491008028"
"Rumble Slayer","5/23/2006 9:25:24 AM","Warlock","Rumble Pit","7th","490991712"
"Rumble Rifles","5/23/2006 9:24:57 AM","Colossus","Rumble Pit","8th","490991570"
"Rumble Slayer","5/23/2006 9:13:49 AM","Turf","Rumble Pit","4th","490989524"
"Rumble Slayer","5/23/2006 9:05:42 AM","Gemini","Rumble Pit","3rd","490987914"
"Rumble Slayer","5/23/2006 8:59:26 AM","Lockout","Rumble Pit","4th","490986880"
"Team Snipers","5/23/2006 5:24:02 AM","Burial Mounds","Team Snipers","2nd","490964034"
"Team Snipers","5/23/2006 5:21:58 AM","Headlong","Team Snipers","6th","490968711"
"Team Snipers","5/23/2006 5:14:42 AM","Beaver Creek","Team Snipers","6th","490963446"
"2v2 Slayer","5/23/2006 5:09:35 AM","Turf","Double Team","2nd","490967796"
"1 Flag CTF","5/23/2006 4:55:37 AM","Ivory Tower","Double Team","3rd","490962170"
"Neutral Bomb","5/23/2006 4:50:51 AM","Foundation","Multi-Team","7th","490966199"
"CTF Classic","5/23/2006 4:48:07 AM","Midship","Double Team","3rd","490961764"
"Team Gulch War","5/23/2006 3:34:33 AM","Coagulation","Multi-Team","12th","490956877"
"Team Slayer","5/23/2006 2:48:24 AM","Turf","Multi-Team","5th","490953125"
"Team Slayer BR","5/22/2006 9:42:19 AM","Headlong","Multi-Team","4th","490431378"
"Team Multi-Ball","5/22/2006 9:33:05 AM","Ivory Tower","Multi-Team","11th","490429250"
"Team Slayer Pro","5/22/2006 9:27:38 AM","Lockout","Multi-Team","8th","490428199"
"Team Slayer BR","5/22/2006 9:19:26 AM","Burial Mounds","Multi-Team","6th","490426469"
"Team Slayer BR","5/22/2006 9:11:09 AM","Headlong","Multi-Team","6th","490424719"
"3 Plots","5/22/2006 9:03:41 AM","Turf","Multi-Team","10th","490423171"
"Team Slayer","5/22/2006 8:57:24 AM","Warlock","Multi-Team","10th","490422013"
"Team Gulch War","5/22/2006 8:51:39 AM","Waterworks","Multi-Team","3rd","490421116"
"Team Slayer BR","5/22/2006 8:42:29 AM","Relic","Multi-Team","4th","490431427"
"Rumble Snipers","5/22/2006 7:56:45 AM","Relic","Rumble Training","2nd","490422063"
"Land Grab","5/22/2006 8:26:39 AM","Colossus","Multi-Team","12th","490416800"
"Rumble Rockets","5/22/2006 8:14:53 AM","Colossus","Rumble Training","8th","490415152"
"Slayer Pro","5/22/2006 7:54:04 AM","Sanctuary","Rumble Training","2nd","490412183"
"Covenant Slayer","5/22/2006 7:45:05 AM","Ivory Tower","Rumble Training","1st","490411072"
"Rumble Slayer","5/22/2006 7:33:37 AM","Elongation","Rumble Training","1st","490409578"
"Rumble Snipers","5/22/2006 7:23:54 AM","Ascension","Rumble Training","2nd","490408416"
"Land Grab BR","5/22/2006 7:19:33 AM","Containment","Multi-Team","8th","490407876"
"Team Ball","5/22/2006 7:13:15 AM","Turf","Multi-Team","11th","490407229"
"Team Snipers","5/22/2006 7:02:33 AM","Burial Mounds","Multi-Team","7th","490406143"
"Team Gulch War","5/22/2006 6:51:54 AM","Containment","Multi-Team","5th","490405131"
"Neutral Flag","5/22/2006 6:42:36 AM","Warlock","Multi-Team","7th","490410934"
"Neut. Bomb Fast","5/22/2006 6:35:42 AM","Warlock","Team Training","1st","490409925"
"Team Slayer Pro","5/22/2006 6:35:26 AM","Elongation","Team Training","7th","490403661"
"Team Slayer BR","5/22/2006 6:28:55 AM","Relic","Team Training","6th","490409495"
"Team Slayer","5/22/2006 6:22:20 AM","Beaver Creek","Team Training","7th","490402581"
"Assault","5/22/2006 6:14:33 AM","Zanzibar","Team Training","5th","490407953"
"Assault","5/22/2006 6:11:04 AM","Terminal","Team Training","5th","490407472"
"3 Plots","5/22/2006 6:09:48 AM","Sanctuary","Multi-Team","9th","490407433"
"Team Slayer","5/22/2006 6:03:06 AM","Warlock","Multi-Team","2nd","490401222"
"3 Plots BR","5/22/2006 5:59:53 AM","Terminal","Multi-Team","10th","490400962"
"Team Plasma War","5/22/2006 5:52:03 AM","Lockout","Multi-Team","1st","490400388"
"Team Plasma War","5/22/2006 5:45:02 AM","Gemini","Multi-Team","10th","490399878"
"Team Slayer BR","5/22/2006 5:36:21 AM","Zanzibar","Multi-Team","5th","490399258"
"Invisiball","5/22/2006 5:24:44 AM","Ivory Tower","Team ActionSack","7th","490398491"
"CTF Classic","5/22/2006 5:18:19 AM","Midship","Team Training","5th","490402721"
"Slayer Pro","5/22/2006 5:03:04 AM","Ascension","Rumble Training","2nd","490397067"
"Team Snipers","5/21/2006 7:15:43 AM","Zanzibar","Team Snipers","6th","489706318"
"Team Snipers","5/21/2006 7:02:59 AM","Lockout","Team Snipers","6th","489703168"
"Team Snipers","5/21/2006 6:52:57 AM","Sanctuary","Team Snipers","1st","489700641"
"Rumble Slayer","5/21/2006 6:41:18 AM","Ivory Tower","Rumble Pit","1st","489698303"
"Team Snipers","5/21/2006 6:28:50 AM","Beaver Creek","Team Snipers","2nd","489695521"
"CTF Classic","5/21/2006 6:19:23 AM","Warlock","Multi-Team","10th","489693825"
"Team Slayer","5/21/2006 4:44:13 AM","Turf","Team Slayer","2nd","489679640"
"Team Slayer","5/21/2006 4:32:34 AM","Sanctuary","Team Slayer","6th","489678225"
"Team Slayer","5/21/2006 4:24:14 AM","Midship","Team Slayer","6th","489677070"
"Team Slayer","5/21/2006 4:16:18 AM","Ivory Tower","Team Slayer","2nd","489676122"
"Team Slayer","5/21/2006 4:12:26 AM","Turf","Team Slayer","7th","489683657"
"Team Slayer","5/21/2006 4:07:04 AM","Warlock","Team Slayer","5th","489682735"
"Team Snipers","5/21/2006 1:53:50 AM","Terminal","Team Snipers","5th","489650209"
"Team Duals","5/21/2006 1:39:36 AM","Gemini","Multi-Team","1st","489646312"
"Team Gulch War","5/21/2006 1:31:26 AM","Waterworks","Multi-Team","5th","489643842"
"Team Slayer BR","5/21/2006 1:18:24 AM","Terminal","Multi-Team","4th","489656557"
"Team Slayer","5/21/2006 1:06:52 AM","Turf","Multi-Team","10th","489635687"
"Team Ball","5/21/2006 1:06:13 AM","Turf","Multi-Team","12th","489635591"
"Team Duals","5/21/2006 12:57:11 AM","Gemini","Multi-Team","8th","489632322"
"Team Duals","5/21/2006 12:49:55 AM","Gemini","Multi-Team","5th","489629418"
"Team Gulch War","5/20/2006 4:15:32 PM","Waterworks","Multi-Team","10th","489252813"
"Team Duals","5/20/2006 4:02:00 PM","Elongation","Multi-Team","6th","489242811"
"Team Slayer BR","5/20/2006 3:53:50 PM","Headlong","Multi-Team","5th","489236580"
"Team Multi-Ball","5/20/2006 11:25:16 AM","Ivory Tower","Multi-Team","11th","489084138"
"Team Slayer BR","5/20/2006 11:34:34 AM","Burial Mounds","Multi-Team","9th","489049699"
"Team Multi-Ball","5/20/2006 11:22:03 AM","Ivory Tower","Multi-Team","10th","489081820"
"Team Multi-Ball","5/20/2006 11:20:41 AM","Turf","Multi-Team","6th","489040159"
"Neutral Flag","5/20/2006 11:14:38 AM","Warlock","Multi-Team","10th","489036646"
"3 Plots BR","5/20/2006 11:09:51 AM","Terminal","Multi-Team","9th","489033415"
"Land Grab","5/20/2006 11:01:47 AM","Colossus","Multi-Team","3rd","489028378"
"Team Slayer","5/20/2006 9:18:41 AM","Beaver Creek","Team Slayer","3rd","488969279"
"Team Slayer","5/20/2006 9:09:30 AM","Zanzibar","Team Slayer","7th","488964491"
"Team Slayer","5/20/2006 8:57:46 AM","Midship","Team Slayer","1st","488990834"
"Team Slayer","5/20/2006 8:47:22 AM","Turf","Team Slayer","2nd","488984677"
"Team Slayer BR","5/20/2006 8:42:33 AM","Relic","Team Slayer","6th","488951746"
"Team Slayer","5/20/2006 8:29:38 AM","Lockout","Team Slayer","2nd","488946310"
"Team Slayer","5/20/2006 8:16:11 AM","Zanzibar","Team Slayer","3rd","488940290"
"Rumble Slayer","5/20/2006 7:59:30 AM","Beaver Creek","Rumble Training","2nd","488934381"
"Team Slayer","5/20/2006 1:08:06 AM","Sanctuary","Team Slayer","8th","488845889"
"Team Slayer","5/20/2006 12:59:27 AM","Zanzibar","Team Slayer","5th","488842808"
"Team Slayer","5/20/2006 12:49:38 AM","Ivory Tower","Team Slayer","5th","488858962"
"Team Snipers","5/20/2006 12:42:42 AM","Lockout","Team Snipers","4th","488836333"
"Rumble Snipers","5/19/2006 2:31:36 PM","Colossus","Rumble Pit","4th","488367448"
"Team Slayer","5/19/2006 2:31:06 PM","Turf","Team Slayer","8th","488367107"
"Team Slayer","5/19/2006 2:16:06 PM","Sanctuary","Team Slayer","4th","488356058"
"Team Slayer BR","5/19/2006 2:06:08 PM","Ascension","Team Slayer","1st","488348802"
"Team Slayer","5/19/2006 1:55:10 PM","Midship","Team Slayer","4th","488341217"
"Team Slayer","5/19/2006 1:46:43 PM","Lockout","Team Slayer","8th","488335625"
"Team Slayer","5/19/2006 1:35:53 PM","Lockout","Team Slayer","7th","488371091"
"Team Slayer","5/19/2006 1:38:14 PM","Warlock","Team Slayer","8th","488329697"
"Team Slayer","5/16/2006 1:20:56 PM","Turf","Team Slayer","7th","486651055"
"Team Slayer","5/16/2006 1:09:24 PM","Sanctuary","Team Slayer","2nd","486682696"
"Team Snipers","5/16/2006 1:03:22 PM","Relic","Team Snipers","6th","486641484"
"Team Snipers","5/16/2006 12:54:23 PM","Headlong","Team Snipers","2nd","486637039"
"Team Snipers","5/16/2006 12:40:10 PM","Ascension","Team Snipers","6th","486630280"
"Team Snipers","5/16/2006 12:31:39 PM","Headlong","Team Snipers","3rd","486626387"
"Team Snipers","5/16/2006 12:15:35 PM","Turf","Team Snipers","6th","486619998"
"Team Snipers","5/16/2006 11:51:45 AM","Zanzibar","Team Snipers","8th","486611777"
"Team Slayer","5/16/2006 10:21:14 AM","Lockout","Team Slayer","7th","486587979"
"Team Slayer BR","5/16/2006 10:12:12 AM","Terminal","Team Slayer","3rd","486585829"
"Team Slayer","5/16/2006 9:58:27 AM","Lockout","Team Slayer","3rd","486582953"
"Team Slayer","5/16/2006 9:49:54 AM","Lockout","Team Slayer","1st","486581201"
"Rumble Rifles","5/16/2006 9:39:40 AM","Burial Mounds","Rumble Pit","4th","486579110"
"Rumble Slayer","5/16/2006 9:27:49 AM","Beaver Creek","Rumble Pit","2nd","486577268"
"Rumble Slayer","5/16/2006 9:19:02 AM","Gemini","Rumble Pit","3rd","486575319"
"Rumble Snipers","5/15/2006 10:25:50 AM","Colossus","Rumble Pit","3rd","486023822"
"Rumble Slayer","5/15/2006 10:09:26 AM","Beaver Creek","Rumble Pit","1st","486020288"
"Team Slayer","5/7/2006 5:24:14 AM","Warlock","Team Slayer","8th","480970668"
"Team Slayer","5/7/2006 5:15:47 AM","Elongation","Team Slayer","2nd","480969507"
"Team Rifles","5/7/2006 5:06:52 AM","Ascension","Team Slayer","5th","480968470"
"Team Slayer","5/7/2006 4:56:31 AM","Ivory Tower","Team Slayer","5th","480967144"
"Team Slayer BR","5/7/2006 4:46:50 AM","Burial Mounds","Team Slayer","4th","480966019"
"Rumble Slayer","5/7/2006 4:36:03 AM","Midship","Rumble Pit","7th","480964727"
"Slayer BR","5/7/2006 4:24:56 AM","Terminal","Rumble Pit","1st","480963391"
"Team Snipers","5/7/2006 4:12:08 AM","Zanzibar","Team Snipers","3rd","480961864"
"1 Flag CTF Cov","5/7/2006 4:01:19 AM","Zanzibar","Team Training","5th","480960452"
"CTF Classic","5/7/2006 3:48:31 AM","Warlock","Team Training","4th","480958815"
"Team Fiesta","5/5/2006 11:12:22 AM","Ivory Tower","Team Training","2nd","479588730"
"Team Rifles","5/5/2006 11:03:27 AM","Ascension","Team Training","6th","479586329"
"Team Slayer Pro","5/5/2006 10:55:04 AM","Ivory Tower","Team Training","5th","479584141"
"Rapid Assault","5/5/2006 10:48:56 AM","Turf","Team Training","5th","479599402"
"Team Slayer","5/5/2006 10:41:43 AM","Zanzibar","Team Training","3rd","479580792"
"Team Rockets","5/5/2006 10:28:42 AM","Ivory Tower","Team Training","5th","479577769"
"Rapid Assault","5/5/2006 10:17:16 AM","Turf","Team Training","1st","479590293"
"Assault","5/5/2006 10:10:56 AM","Relic","Team Training","2nd","479573921"
"Team Swords","5/5/2006 9:57:31 AM","Lockout","Team Training","2nd","479585211"
"Assault","5/5/2006 9:45:16 AM","Zanzibar","Team Training","5th","479568486"
"Team Slayer","5/5/2006 9:31:07 AM","Turf","Team Training","3rd","479565770"
"Team Crazy King","5/5/2006 9:22:34 AM","Beaver Creek","Team Training","3rd","479576931"
"1 Flag CTF Fast","5/4/2006 2:19:02 PM","Lockout","Team Training","6th","479141708"
"Neutral Flag","5/4/2006 2:09:33 PM","Sanctuary","Team Training","5th","479136096"
"Team Rifles","5/4/2006 2:05:20 PM","Ascension","Team Training","4th","479133728"
"Team Snipers","5/4/2006 2:01:40 PM","Sanctuary","Team Snipers","8th","479131578"
"Team Snipers","5/4/2006 1:52:36 PM","Ascension","Team Snipers","4th","479126350"
"Team Slayer","5/4/2006 1:48:26 PM","Foundation","Team Training","3rd","479124219"
"Team Shotguns","5/4/2006 1:35:57 PM","Turf","Team Training","5th","479152721"
"Neutral Flag","5/4/2006 1:28:39 PM","Sanctuary","Team Training","5th","479147791"
"Multi Flag CTF","5/4/2006 1:22:25 PM","Sanctuary","Team Training","3rd","479110688"
"Team Slayer","5/4/2006 1:15:04 PM","Ivory Tower","Team Training","8th","479107240"
"Team Swat","5/4/2006 1:04:51 PM","Elongation","Team Training","6th","479102675"
"Team Slayer","5/4/2006 10:09:53 AM","Beaver Creek","Team Slayer","8th","479054676"
"Team Slayer BR","5/4/2006 9:58:04 AM","Burial Mounds","Team Slayer","2nd","479064619"
"Team Slayer","5/4/2006 9:52:45 AM","Lockout","Team Slayer","2nd","479051622"
"Team Slayer","5/4/2006 9:44:49 AM","Zanzibar","Team Slayer","5th","479062161"
"Slayer Pro","5/4/2006 9:32:20 AM","Turf","Rumble Training","2nd","479048257"
"Rumble Slayer","5/4/2006 9:23:07 AM","Midship","Rumble Training","2nd","479046803"
"Rumble Slayer","4/24/2006 10:03:55 AM","Warlock","Rumble Training","2nd","473314505"
"Rumble Brutes","4/24/2006 9:42:03 AM","Elongation","Rumble Training","5th","473310260"
"Team Swords","4/24/2006 9:40:57 AM","Lockout","Team Training","7th","473322706"
"Team Slayer BR","4/24/2006 9:30:34 AM","Backwash","Team Training","2nd","473320291"
"Team Duals","4/24/2006 9:28:44 AM","Beaver Creek","Team Training","8th","473307862"
"3 Plots","4/24/2006 9:23:27 AM","Terminal","Team Training","7th","473306925"
"Team Swat","4/24/2006 9:13:17 AM","Elongation","Team Training","8th","473305105"
"Team Duals","4/24/2006 9:09:53 AM","Beaver Creek","Multi-Team","11th","473304645"
"Neutral Flag","4/24/2006 8:38:38 AM","Warlock","Multi-Team","1st","473299738"
"Team Slayer","4/24/2006 8:30:29 AM","Ascension","Multi-Team","7th","473298598"
"Team Multi-Ball","4/24/2006 8:24:51 AM","Turf","Multi-Team","11th","473297925"
"CTF Classic","4/24/2006 8:12:42 AM","Warlock","Team Training","3rd","473305420"
"Team Snipers","4/24/2006 8:08:53 AM","Zanzibar","Team Training","2nd","473304402"
"Team Brutes","4/24/2006 7:54:41 AM","Elongation","Team Training","2nd","473297266"
"Team Slayer Pro","4/24/2006 7:45:36 AM","Ivory Tower","Team Training","2nd","473293249"
"Team Brutes","4/24/2006 7:32:53 AM","Elongation","Team Training","5th","473291927"
"Team Slayer","4/24/2006 7:22:26 AM","Ivory Tower","Team Training","4th","473290859"
"Neut. Bomb Fast","4/24/2006 7:14:14 AM","Beaver Creek","Team Training","2nd","473296910"
"Team Ball","4/24/2006 7:20:18 AM","Turf","Team Training","3rd","473290710"
"Team Ball","4/24/2006 7:11:18 AM","Lockout","Team Training","7th","473289779"
"Rumble Slayer","4/24/2006 7:08:01 AM","Ascension","Rumble Training","7th","473289523"
"Slayer BR","4/24/2006 6:58:20 AM","Backwash","Rumble Training","5th","473288575"
"Slayer Pro","4/24/2006 6:41:45 AM","Ivory Tower","Rumble Training","4th","473287052"
"Team Slayer BR","4/22/2006 1:25:50 PM","Relic","Team Slayer","7th","471929911"
"Team Slayer","4/22/2006 1:11:58 PM","Warlock","Team Slayer","2nd","471918335"
"Team Gulch War","4/22/2006 1:02:00 PM","Waterworks","Multi-Team","2nd","471910556"
"Team Multi-Ball","4/22/2006 12:48:28 PM","Ivory Tower","Multi-Team","4th","471901149"
"Team Snipers","4/22/2006 12:41:30 PM","Relic","Team Snipers","4th","471894772"
"Team Snipers","4/13/2006 1:11:05 PM","Backwash","Team Snipers","3rd","465367058"
"Team Snipers","4/13/2006 12:54:57 PM","Terminal","Team Snipers","3rd","465357250"
"Team Snipers","4/13/2006 12:41:26 PM","Terminal","Team Snipers","5th","465349410"
"Team Snipers","4/13/2006 11:15:08 AM","Terminal","Team Snipers","7th","465308279"
"Slayer Pro","4/13/2006 10:55:36 AM","Backwash","Rumble Training","2nd","465300088"
"Team Snipers","4/12/2006 5:08:52 AM","Relic","Team Snipers","5th","464563293"
"Team Snipers","4/12/2006 4:55:35 AM","Relic","Team Snipers","5th","464562033"
"Rumble Shotguns","4/10/2006 11:12:01 AM","Elongation","Rumble Armory","3rd","463401818"
"Rumble Brutes","4/10/2006 11:07:38 AM","Elongation","Rumble Armory","4th","463377772"
"Team Snipers","4/10/2006 10:56:31 AM","Burial Mounds","Team Snipers","7th","463374132"
"Team Multi-Ball","4/10/2006 10:36:57 AM","Sanctuary","Multi-Team","1st","463367916"
"Team Ball","4/10/2006 10:35:42 AM","Ivory Tower","Multi-Team","10th","463367446"
"Team Ball","4/10/2006 10:32:16 AM","Ivory Tower","Multi-Team","10th","463366422"
"Team Snipers","4/10/2006 10:22:04 AM","Headlong","Multi-Team","7th","463363300"
"Team Slayer BR","4/10/2006 10:09:18 AM","Headlong","Multi-Team","10th","463359361"
"Team Ball","4/10/2006 9:57:52 AM","Backwash","Multi-Team","7th","463359193"
"Team Slayer","4/10/2006 9:53:22 AM","Ascension","Multi-Team","7th","463355035"
"3 Plots BR","4/10/2006 9:42:24 AM","Relic","Multi-Team","5th","463352181"
"Team Duals","4/10/2006 9:32:44 AM","Elongation","Multi-Team","2nd","463349745"
"Team Duals","4/10/2006 9:23:13 AM","Elongation","Multi-Team","10th","463347310"
"Team Slayer","4/10/2006 9:15:08 AM","Sanctuary","Multi-Team","5th","463345317"
"Team Snipers","4/10/2006 9:06:06 AM","Terminal","Multi-Team","7th","463343156"
"Team Gulch War","4/10/2006 8:54:31 AM","Coagulation","Multi-Team","7th","463340556"
"Team Gulch War","4/10/2006 8:44:39 AM","Waterworks","Multi-Team","4th","463338390"
"Team Slayer BR","4/10/2006 8:29:48 AM","Zanzibar","Multi-Team","5th","463335312"
"Team Gulch War","4/10/2006 8:18:23 AM","Coagulation","Multi-Team","8th","463333086"
"Team Duals","4/10/2006 8:04:20 AM","Elongation","Multi-Team","9th","463330470"
"Team Slayer BR","4/10/2006 7:56:13 AM","Zanzibar","Multi-Team","8th","463328921"
"Team Snipers","4/10/2006 7:34:34 AM","Sanctuary","Team Hardcore","7th","463325546"
"Team Ball","4/10/2006 7:22:34 AM","Warlock","Team Hardcore","7th","463323671"
"Team Ball","4/10/2006 7:11:42 AM","Ivory Tower","Team Hardcore","3rd","463322031"
"Crazy King","4/10/2006 6:54:42 AM","Gemini","Rumble Training","3rd","463319751"
"Rumble Duals","4/10/2006 6:45:23 AM","Midship","Rumble Training","3rd","463327379"
"Neutral Flag","4/10/2006 6:39:48 AM","Warlock","Multi-Team","4th","463326339"
"Team Slayer BR","4/10/2006 6:26:37 AM","Headlong","Multi-Team","7th","463316226"
"Neut. Bomb Fast","4/10/2006 6:10:44 AM","Beaver Creek","Team Training","5th","463322049"
"Rumble Brutes","4/10/2006 5:55:37 AM","Midship","Rumble Armory","2nd","463312881"
"Rumble Fiesta","4/10/2006 5:35:51 AM","Beaver Creek","Rumble Training","1st","463310731"
"Slayer Pro","4/10/2006 5:27:51 AM","Sanctuary","Rumble Training","3rd","463310051"
"1 Flag CTF Fast","4/10/2006 4:53:23 AM","Turf","Team Training","4th","463312982"
"Crazy King","4/10/2006 5:16:47 AM","Turf","Rumble Training","5th","463308997"
"Shwatguns","4/10/2006 5:06:50 AM","Turf","Team ActionSack","4th","463308046"
"CTF Human","4/10/2006 4:48:45 AM","Colossus","Team Training","5th","463306358"
"Team Duals","4/10/2006 4:40:13 AM","Beaver Creek","Team Training","2nd","463305583"
"Team Slayer","4/10/2006 4:23:51 AM","Ascension","Multi-Team","7th","463304138"
"Team Snipers","4/10/2006 3:05:48 AM","Relic","Team Snipers","4th","463296550"
"Team Snipers","4/10/2006 2:52:13 AM","Zanzibar","Team Snipers","7th","463294951"
"Team Snipers","4/10/2006 2:39:41 AM","Zanzibar","Team Snipers","1st","463293472"
"Rumble Duals","4/10/2006 2:26:23 AM","Midship","Rumble Pit","7th","463291785"
"Rumble Slayer","4/10/2006 2:17:34 AM","Ivory Tower","Rumble Pit","2nd","463290504"
"Team Snipers","4/10/2006 2:05:34 AM","Relic","Team Snipers","3rd","463288951"
"Team Snipers","4/10/2006 1:55:50 AM","Burial Mounds","Team Snipers","7th","463287444"
"Slayer BR","4/10/2006 1:44:45 AM","Backwash","Rumble Pit","5th","463285710"
"Rumble Duals","4/10/2006 1:37:15 AM","Midship","Rumble Pit","2nd","463284508"
"Rumble Slayer","4/10/2006 1:31:06 AM","Elongation","Rumble Pit","8th","463283339"
"CTF Classic 3","4/8/2006 11:54:58 AM","Elongation","Team Hardcore","6th","461834607"
"CTF Classic 5","4/8/2006 11:48:47 AM","Warlock","Team Hardcore","1st","461829876"
"Team Slayer Cov","4/8/2006 11:48:35 AM","Warlock","Team Hardcore","4th","461829732"
"Team Slayer","4/8/2006 9:28:42 AM","Lockout","Team Slayer","3rd","461734715"
"Team Slayer","4/8/2006 9:17:28 AM","Zanzibar","Team Slayer","4th","461728528"
"Team Slayer BR","4/8/2006 9:06:58 AM","Relic","Team Slayer","1st","461758112"
"Team Duals","4/8/2006 9:00:59 AM","Gemini","Team Slayer","6th","461719582"
"Team Slayer BR","4/8/2006 8:53:57 AM","Burial Mounds","Team Slayer","2nd","461715905"
"Team Crazy King","4/8/2006 8:39:55 AM","Midship","Arranged Game","8th","461709475"
"Rumble Slayer","4/8/2006 8:15:26 AM","Warlock","Rumble Pit","2nd","461698119"
"Slayer BR","4/8/2006 8:05:03 AM","Terminal","Rumble Pit","1st","461693694"
"Rumble Rockets","4/8/2006 7:53:25 AM","Colossus","Rumble Pit","5th","461689309"
"Rumble Duals","4/8/2006 7:44:26 AM","Beaver Creek","Rumble Pit","7th","461686146"
"Team Duals","4/8/2006 3:46:23 AM","Foundation","Team Slayer","5th","461639325"
